Assists,Boosts,Damagedealt,Headshotkills,Heals,Kills,Longestkill,Matchduration,Matchkillrank,Revives,Ridedistance,Swimdistance,Teamkills,Walkdistance,Weaponsacquired,Winplaceperc,Ln Damage Dealt,Ln Match Kill Rank,Ln Win Place Perc
2,5,578.70,1,8,3,21.09,1362.00,7,0,0,0,0,1533,6,0.898,6.360784209,1.945910149,-0.107585211
2,7,320.40,1,2,2,187.9,1463.00,9,0,0,0,0,2278,4,0.9767,5.769570215,2.197224577,-0.023575737
2,1,550.80,2,1,4,75.78,1327.00,4,0,430.2,0,0,1701,5,0.8085,6.311371767,1.386294361,-0.2125746
2,3,654.00,2,0,5,118.4,1343.00,1,0,512.7,0,0,3638,8,1,6.483107351,0,0
2,6,891.10,3,2,6,113.4,2106.00,1,0,833.2,178,0,4411,6,1,6.792456655,0,0
3,3,766.50,0,8,5,142.6,1348.00,3,0,0,0,0,2114,5,0.9792,6.641834698,1.098612289,-0.021019367
3,3,421.50,3,1,5,163.9,1386.00,5,0,909.4,0,0,1788,5,0.9167,6.043819777,1.609437912,-0.086975014
4,2,503.00,1,6,2,39.86,1877.00,12,0,8065,0,0,2761,8,1,6.22059017,2.48490665,0
0,0,11.61,0,0,0,0,1409.00,80,1,0,0,0,44.62,1,0.1702,2.451866796,4.382026635,-1.770781063
0,0,49.48,0,0,0,0,1345.00,80,1,0,0,0,145.7,2,0.1333,3.901568548,4.382026635,-2.015153052
0,0,195.30,0,1,0,0,1371.00,53,1,0,0,0,816.3,2,0.617,5.274536838,3.970291914,-0.482886255
0,0,64.26,0,0,0,0,1306.00,70,1,0,0,0,189.2,3,0.3191,4.162937354,4.248495242,-1.142250746
0,0,96.32,0,0,0,0,1348.00,73,1,0,0,0,118.9,3,0.2553,4.567675982,4.290459441,-1.365315955
0,0,85.54,0,0,0,0,1944.00,64,1,3562,0,0,422.2,3,0.4694,4.448984103,4.158883083,-0.756299996
0,0,81.48,0,1,0,0,1736.00,48,1,0,0,0,3730,5,0.8085,4.400357591,3.871201011,-0.2125746
0,0,150.70,0,1,0,0,1449.00,47,1,0,0,0,2809,6,0.8511,5.015291106,3.850147602,-0.161225648
0,0,100.00,0,0,0,0,1468.00,72,1,0,0,0,193.5,2,0.2766,4.605170186,4.276666119,-1.28518286
0,0,100.00,0,0,0,0,1435.00,79,1,0,0,0,128.6,3,0.1702,4.605170186,4.369447852,-1.770781063
0,0,210.10,0,0,0,0,1866.00,44,1,0,0,0,1501,3,0.8542,5.347583608,3.784189634,-0.157589921
0,0,20.78,0,0,0,0,1984.00,60,1,0,0,0,1358,4,0.4,3.033990986,4.094344562,-0.916290732
0,0,86.63,0,1,0,0,1921.00,63,1,0,0,0,372.5,4,0.3778,4.461646176,4.143134726,-0.973390324
0,0,250.70,0,1,0,0,1865.00,76,1,0,0,0,169.9,1,0.2292,5.524257005,4.33073334,-1.473160294
0,1,54.45,0,0,0,0,1351.00,54,1,0,0,0,1438,2,0.617,3.997282849,3.988984047,-0.482886255
0,1,42.73,0,1,0,0,1292.00,43,1,0,0,0,2363,5,0.9574,3.75490125,3.761200116,-0.043534002
0,1,25.80,0,0,0,0,1390.00,62,1,0,0,0,413.4,2,0.3556,3.250374492,4.127134385,-1.033948775
0,1,42.57,0,1,0,0,1790.00,56,1,836.8,0,0,1418,8,0.6667,3.75114978,4.025351691,-0.405415109
0,1,109.00,0,0,0,0,1856.00,42,1,0,0,0,2594,10,0.6889,4.691347882,3.737669618,-0.372659156
0,2,128.10,0,1,0,0,1419.00,59,1,0,0,0,591.4,4,0.4783,4.852811209,4.077537444,-0.737517128
0,2,69.09,0,1,0,0,1363.00,52,1,0,0,0,1084,4,0.625,4.235410003,3.951243719,-0.470003629
0,2,74.58,0,1,0,0,1910.00,43,1,996,0,0,2131,6,0.8936,4.311872375,3.761200116,-0.112497031
0,2,65.60,0,1,0,0,1378.00,45,1,0,0,0,1559,4,0.7273,4.183575696,3.80666249,-0.318416232
0,2,110.40,0,2,0,0,1392.00,58,1,0,0,0,236.7,4,0.4681,4.704110134,4.060443011,-0.759073331
0,2,260.30,0,2,0,0,1975.00,40,1,3252,0,0,1795,6,0.8511,5.561834812,3.688879454,-0.161225648
0,3,83.89,0,1,0,0,1333.00,50,1,503.6,0,0,1953,4,0.6735,4.429506417,3.912023005,-0.395267283
0,3,90.98,0,2,0,0,1309.00,51,1,0,0,0,2627,3,0.766,4.510639702,3.931825633,-0.266573109
0,3,137.90,0,3,0,0,1378.00,56,1,0,0,0,566.6,3,0.6042,4.926528785,4.025351691,-0.50385001
0,3,109.70,0,5,0,0,1969.00,46,1,6010,87.32,0,4076,4,0.8125,4.697749367,3.828641396,-0.207639365
0,4,148.60,0,2,0,0,1265.00,44,1,0,0,0,2150,4,0.9149,5.001258132,3.784189634,-0.088940509
0,2,71.65,0,2,0,0,1293.00,11,1,4765,0,0,1747,5,0.9,4.271793154,2.397895273,-0.105360516
0,0,100.00,0,0,1,13.1,1392.00,32,1,0,0,0,36.58,1,0.1136,4.605170186,3.465735903,-2.175071773
0,0,11.60,0,0,1,17.62,1786.00,37,1,0,0,0,33.03,3,0.1136,2.451005098,3.610917913,-2.175071773
0,0,101.90,0,0,1,7.112,1448.00,28,1,0,0,0,1793,3,0.7333,4.62399194,3.33220451,-0.310200384
0,0,16.15,0,0,1,16.59,2071.00,25,1,0,0,0,921.4,4,0.4773,2.78192005,3.218875825,-0.739610055
0,0,103.40,0,0,1,4.205,1469.00,34,1,0,0,0,733.6,4,0.6304,4.638604962,3.526360525,-0.46140074
0,0,170.10,0,1,1,4.074,1954.00,32,1,0,0,0,1115,6,0.5435,5.136386499,3.465735903,-0.609725572
0,0,35.32,0,0,1,5.478,1835.00,32,1,1807,0,0,345.1,1,0.4348,3.564449376,3.465735903,-0.832869124
0,0,195.90,0,1,1,11.02,1530.00,40,1,0,0,0,84.92,2,0.2979,5.277604325,3.688879454,-1.210997419
0,0,53.58,0,1,1,111.9,1440.00,29,1,0,0,0,785.3,3,0.5745,3.981175864,3.36729583,-0.554255182
0,0,166.20,0,1,1,7.032,1820.00,33,1,0,0,0,647.7,3,0.3617,5.113191882,3.496507561,-1.01694014
0,0,136.90,0,0,1,29.55,1892.00,29,1,1098,0,0,1054,5,0.617,4.919250732,3.36729583,-0.482886255
0,0,311.90,0,1,3,42.7,1926.00,11,1,0,0,0,1863,8,0.6304,5.742682624,2.397895273,-0.46140074
0,0,225.80,0,0,2,11.33,1323.00,17,1,0,0,0,2432,3,0.6596,5.419649652,2.833213344,-0.416121688
0,1,189.30,0,3,1,5.134,1906.00,33,1,0,0,0,469,2,0.5,5.243333058,3.496507561,-0.693147181
0,1,145.20,0,1,1,1.508,1287.00,26,1,0,0,0,2402,3,0.8936,4.978112102,3.258096538,-0.112497031
0,1,36.80,0,3,1,6.635,2000.00,32,1,2257,0,0,1359,7,0.6383,3.605497845,3.465735903,-0.448946887
0,1,190.40,0,2,2,3.998,1356.00,16,1,925.1,13.93,0,1081,2,0.6957,5.249127122,2.772588722,-0.362836746
0,1,167.20,0,0,1,7.339,1983.00,30,1,0,0,0,426.5,3,0.3478,5.119190701,3.401197382,-1.056127677
0,1,136.50,0,1,1,95.04,1890.00,33,1,1527,0,0,762.1,5,0.5,4.916324615,3.496507561,-0.693147181
0,1,177.20,0,0,2,12.11,1404.00,23,1,0,0,0,206.6,2,0.3556,5.177279038,3.135494216,-1.033948775
0,1,243.80,0,6,3,51.86,1331.00,9,1,1423,0,0,1366,4,0.6939,5.496348217,2.197224577,-0.365427421
0,2,154.30,0,0,1,16.56,1769.00,33,1,3687,0,0,1287,3,0.6458,5.038898759,3.496507561,-0.437265421
0,2,256.80,0,7,1,44.49,1399.00,28,1,0,0,0,2273,2,0.7755,5.548297572,3.33220451,-0.254247296
0,3,189.40,0,0,1,190.6,1459.00,26,1,0,0,0,2860,3,0.8478,5.243861181,3.258096538,-0.16511052
0,3,144.70,0,5,1,223.8,1342.00,24,1,0,0,0,2806,4,0.8542,4.974662634,3.17805383,-0.157589921
0,3,26.16,0,4,1,48.08,1884.00,22,1,6901,0,0,2444,6,0.9348,3.264231527,3.091042453,-0.067422676
0,3,100.00,0,6,1,20.64,1930.00,21,1,1503,0,0,3413,6,0.881,4.605170186,3.044522438,-0.126697653
0,3,101.40,0,1,1,3.725,1467.00,34,1,0,0,0,500.3,3,0.5,4.619073091,3.526360525,-0.693147181
0,6,130.30,0,3,3,174.3,1801.00,10,1,4218,0,0,3275,5,0.9792,4.869839484,2.302585093,-0.021019367
0,7,121.40,0,2,1,17.26,1321.00,20,1,1289,0,0,2352,5,0.9583,4.799090879,2.995732274,-0.042594398
0,0,273.90,1,0,3,233.2,1175.00,2,1,0,0,0,2802,6,1,5.612763076,0.693147181,0
0,1,132.60,1,2,1,23.48,1440.00,40,1,0,0,0,196.7,2,0.4468,4.887337078,3.688879454,-0.805644212
0,1,73.75,1,1,1,28.03,1270.00,32,1,0,0,0,837.8,4,0.6875,4.300680995,3.465735903,-0.374693449
0,1,256.90,1,5,1,124.5,1285.00,27,1,983.3,18.52,0,2572,6,0.9792,5.548686904,3.295836866,-0.021019367
0,1,234.70,1,2,2,12.51,1939.00,17,1,3729,0,0,1416,6,0.6522,5.458308103,2.833213344,-0.427404016
0,1,158.50,1,8,3,14.22,1988.00,11,1,0,0,0,508.1,4,0.5435,5.065754593,2.397895273,-0.609725572
0,1,136.30,1,4,3,60.76,1937.00,9,1,0,0,0,2660,7,0.9167,4.914858339,2.197224577,-0.086975014
0,2,181.00,1,2,2,37.51,1897.00,17,1,2066,0,0,1589,6,0.7292,5.198497031,2.833213344,-0.315807236
0,2,409.50,1,5,2,143.4,1876.00,21,1,0,0,0,905.4,3,0.4222,6.014936903,3.044522438,-0.862276144
0,2,304.40,1,0,3,92.79,1859.00,9,1,5168,0,0,2976,6,0.7551,5.718342626,2.197224577,-0.280905088
0,3,189.10,1,2,1,30.6,1884.00,11,1,2626,0,0,2762,6,0.8095,5.242275976,2.397895273,-0.211338506
0,3,167.90,1,3,2,12.38,1844.00,22,1,0,0,0,539.7,7,0.5102,5.123368564,3.091042453,-0.672952473
0,3,179.80,1,1,3,150.8,1383.00,5,1,738.3,203.4,0,2574,2,1,5.191845122,1.609437912,0
0,4,70.00,1,1,1,29.52,1377.00,22,1,0,0,0,3114,3,0.9787,4.248495242,3.091042453,-0.021530119
0,4,194.00,1,7,2,162.9,1816.00,13,1,7527,0,0,1938,5,0.9167,5.267858159,2.564949357,-0.086975014
0,4,424.30,1,5,3,132.2,1958.00,8,1,3572,0,0,3797,7,0.9348,6.050440752,2.079441542,-0.067422676
0,4,398.90,1,5,5,35.24,1453.00,3,1,0,64.87,0,2433,5,0.913,5.988710759,1.098612289,-0.091019398
0,6,110.50,1,12,1,15.75,1196.00,24,1,1309,0,0,2795,5,0.9592,4.705015521,3.17805383,-0.041655675
0,7,300.30,1,6,4,110.7,1424.00,5,1,0,0,0,3262,4,0.8936,5.704781975,1.609437912,-0.112497031
0,3,120.90,1,1,1,145.9,1839.00,22,1,4413,0,0,1716,6,0.5484,4.794963758,3.091042453,-0.600750331
0,0,220.20,0,0,2,19.22,1883.00,25,1,0,0,0,139.3,1,0.1333,5.394536224,3.218875825,-2.015153052
0,0,116.80,0,0,3,32.74,1921.00,7,1,538.3,0,0,1380,3,0.4792,4.76046307,1.945910149,-0.735637232
0,1,310.90,0,1,2,9.27,1319.00,15,1,0,0,0,1106,3,0.7234,5.739471317,2.708050201,-0.323792959
0,1,428.50,0,1,2,91.72,1765.00,17,1,0,0,0,621.5,4,0.6383,6.060290738,2.833213344,-0.448946887
0,2,100.00,0,4,2,5.832,1369.00,23,1,0,0,0,354.5,4,0.5319,4.605170186,3.135494216,-0.631299777
0,2,110.00,0,9,2,34.15,1319.00,17,1,0,0,0,476.1,1,0.5,4.700480366,2.833213344,-0.693147181
0,2,286.00,0,0,2,15.98,1371.00,19,1,0,0,0,228.7,2,0.4167,5.655991811,2.944438979,-0.875388741
0,2,183.80,0,3,2,35.81,1359.00,15,1,752,0,0,1698,3,0.625,5.21384821,2.708050201,-0.470003629
0,2,40.70,0,5,2,15.15,1895.00,20,1,0,0,0,2538,5,0.5714,3.706228092,2.995732274,-0.559665789
0,2,273.90,0,1,2,12.21,1874.00,12,1,0,0,0,4057,6,0.8864,5.612763076,2.48490665,-0.120586963
0,2,292.00,0,4,2,20.34,1353.00,21,1,0,0,0,1618,4,0.6042,5.676753802,3.044522438,-0.50385001
0,2,362.40,0,9,2,21.84,1874.00,19,1,3571,0,0,2143,9,0.6531,5.892748574,2.944438979,-0.426025022
0,6,645.10,0,3,6,8.505,1937.00,3,1,1663,0,0,1322,7,0.766,6.469405344,1.098612289,-0.266573109
0,0,166.00,1,0,2,24.13,1472.00,23,1,0,0,0,169,2,0.1957,5.111987788,3.135494216,-1.631172405
0,0,200.00,1,1,2,7.896,1374.00,23,1,0,0,0,78.51,2,0.2292,5.298317367,3.135494216,-1.473160294
0,0,273.50,1,1,2,62.83,1320.00,15,1,0,10.86,0,466.6,3,0.4762,5.611301622,2.708050201,-0.741917345
0,0,292.20,1,0,3,20.51,1339.00,13,1,0,0,0,197.9,2,0.2826,5.677438499,2.564949357,-1.263722809
0,0,176.50,1,0,3,20.74,1353.00,12,1,0,0,0,619.6,5,0.5,5.173320876,2.48490665,-0.693147181
0,1,135.80,1,1,2,22.51,1389.00,18,1,0,0,0,1172,4,0.6667,4.911183215,2.890371758,-0.405415109
0,1,132.30,1,1,2,39.29,1381.00,20,1,0,0,0,387.8,6,0.4583,4.885072071,2.995732274,-0.780231287
0,1,297.60,1,1,4,31,1778.00,7,1,0,0,0,798,7,0.4694,5.695750303,1.945910149,-0.756299996
0,2,284.60,1,1,2,36.57,1369.00,13,1,0,0,0,2561,6,0.7917,5.651084686,2.564949357,-0.233572747
0,2,500.00,1,2,3,31.19,1809.00,11,1,0,0,0,865.4,3,0.3556,6.214608098,2.397895273,-1.033948775
0,4,271.10,1,7,2,86.25,1777.00,19,1,177.2,0,0,1108,5,0.3478,5.602487757,2.944438979,-1.056127677
0,4,661.40,1,5,5,59.36,1922.00,4,1,3249,0,0,1851,8,0.8298,6.494358801,1.386294361,-0.186570571
0,6,463.70,1,2,5,115,1973.00,3,1,308.3,128.5,0,3897,4,0.9574,6.139237791,1.098612289,-0.043534002
0,6,390.20,1,6,4,116,1282.00,3,1,452.4,0,0,3003,11,0.9592,5.966659428,1.098612289,-0.041655675
0,6,547.80,1,13,7,66.65,1869.00,1,1,5215,0,0,2323,5,0.8261,6.305910257,0,-0.191039447
0,7,464.60,1,3,5,92.66,1420.00,3,1,0,0,0,3507,4,0.9574,6.14117682,1.098612289,-0.043534002
0,0,115.80,2,0,2,84.06,1377.00,20,1,0,0,0,1308,6,0.6667,4.751864565,2.995732274,-0.405415109
0,5,419.80,2,0,4,162.2,1416.00,3,1,0,0,0,1982,8,0.9778,6.039778407,1.098612289,-0.022450129
0,5,587.50,2,2,6,252.5,1870.00,2,1,836.1,0,0,3360,4,0.9149,6.375876246,0.693147181,-0.088940509
0,3,377.80,3,12,4,33.18,1977.00,7,1,1199,0,0,3367,5,0.7381,5.934364955,1.945910149,-0.303675962
0,4,473.70,4,6,5,46.13,1974.00,4,1,4240,0,0,1504,5,0.5957,6.16057421,1.386294361,-0.518018094
0,4,717.50,4,6,7,80.87,1357.00,1,1,0,0,0,3540,3,1,6.575772948,0,0
0,6,786.90,4,4,9,82.64,1352.00,2,1,0,0,0,2824,10,0.9375,6.668101176,0.693147181,-0.064538521
0,2,587.30,2,0,6,80.09,1398.00,2,1,0,0,0,1682,4,0.8163,6.375535763,0.693147181,-0.202973345
0,5,742.70,2,2,10,67.82,1366.00,1,1,259.9,0,0,3044,6,1,6.610292195,0,0
1,0,66.23,0,0,0,0,1784.00,63,1,0,0,0,389.3,3,0.413,4.193133532,4.143134726,-0.884307686
1,1,72.24,0,4,0,0,1354.00,56,1,0,0,0,802.1,2,0.4894,4.279993909,4.025351691,-0.714575128
1,2,26.38,0,0,0,0,1875.00,54,1,0,0,0,2047,3,0.5957,3.272606147,3.988984047,-0.518018094
1,4,286.20,0,22,0,0,1795.00,42,1,5766,3.854,0,1879,5,0.7727,5.656690867,3.737669618,-0.257864404
1,0,124.70,0,0,1,5.242,1867.00,40,1,0,0,0,314.7,3,0.2889,4.825910853,3.688879454,-1.241674672
1,0,200.60,0,0,1,72.16,1861.00,33,1,0,0,0,1263,2,0.5319,5.301312876,3.496507561,-0.631299777
1,0,156.30,0,3,1,11.44,1850.00,39,1,0,0,0,250.2,3,0.2766,5.051777237,3.663561646,-1.28518286
1,1,146.60,0,3,1,7.354,1373.00,28,1,0,0,0,1032,6,0.6739,4.987707789,3.33220451,-0.394673547
1,2,57.08,0,1,1,29.75,1378.00,25,1,0,0,0,1983,4,0.7447,4.044453793,3.218875825,-0.294773826
1,2,235.50,0,4,1,2.137,1417.00,32,1,0,67.57,0,1267,4,0.6444,5.461710913,3.465735903,-0.439435628
1,2,100.90,0,1,1,40.23,1296.00,19,1,0,0,0,2942,6,0.925,4.614129927,2.944438979,-0.077961541
1,2,262.80,0,5,2,13.06,1772.00,17,1,787,0,0,3064,6,0.7442,5.571393287,2.833213344,-0.295445463
1,2,273.40,0,2,2,13.09,1400.00,23,1,0,0,0,685,3,0.4792,5.610935924,3.135494216,-0.735637232
1,3,295.70,0,14,3,49.3,1775.00,6,1,4308,0,0,2286,5,1,5.689345427,1.791759469,0
1,3,185.40,0,0,1,30.11,1355.00,23,1,0.06,0,0,733.5,7,0.9375,5.222515653,3.135494216,-0.064538521
1,3,390.10,0,1,2,108.9,1365.00,16,1,0,0,0,1617,6,0.7234,5.966403117,2.772588722,-0.323792959
1,4,254.40,0,6,1,0.7379,1408.00,30,1,0,0,0,1536,5,0.7391,5.538907831,3.401197382,-0.302322049
1,0,100.00,1,0,1,26.73,1438.00,29,1,0,0,0,1812,4,0.6957,4.605170186,3.36729583,-0.362836746
1,0,152.60,1,5,2,17.02,1358.00,21,1,0,0,0,151.4,2,0.3778,5.027820119,3.044522438,-0.973390324
1,2,366.50,1,1,1,0,1444.00,29,1,0,0,0,1698,6,0.8043,5.903998521,3.36729583,-0.217782945
1,1,316.00,0,2,3,31.7,1799.00,10,1,4289,0,0,1572,6,0.7292,5.755742214,2.302585093,-0.315807236
1,4,339.70,0,8,4,74.21,1815.00,4,1,2482,0,0,4142,6,0.9574,5.828062875,1.386294361,-0.043534002
1,2,556.20,1,6,4,92.24,1309.00,6,1,0,0,0,674.7,4,0.6735,6.321127942,1.791759469,-0.395267283
1,3,679.30,1,7,5,83.33,1341.00,4,1,0,0,0,3008,3,0.9375,6.521062856,1.386294361,-0.064538521
1,6,241.30,1,5,3,95.83,1959.00,12,1,0,0,0,2174,7,0.8043,5.486040973,2.48490665,-0.217782945
1,3,868.70,2,4,7,108.9,1307.00,2,1,0,0,0,2926,3,0.9388,6.766997841,0.693147181,-0.063152815
1,5,545.60,2,5,6,85.72,1342.00,1,1,0,0,0,3639,3,1,6.301886107,0,0
1,7,796.10,2,4,9,77.62,1365.00,1,1,0,0,0,2697,6,0.9787,6.679724806,0,-0.021530119
1,3,364.50,1,0,6,54.69,1406.00,1,1,0,0,0,2238,6,1,5.898526551,0,0
1,1,452.50,2,1,4,18.48,1369.00,6,1,0,0,0,503.4,5,0.4583,6.114787763,1.791759469,-0.780231287
2,1,143.20,0,1,0,0,1887.00,63,1,1095,0,0,718.4,5,0.4583,4.964242255,4.143134726,-0.780231287
2,1,282.00,0,11,1,3.452,1769.00,25,1,2664,0,0,2407,9,0.8478,5.641907071,3.218875825,-0.16511052
2,2,437.00,0,2,1,139.1,1764.00,19,1,0,177.5,0,3023,2,0.8444,6.079933195,2.944438979,-0.169128963
2,1,591.70,1,3,3,137,898.00,13,1,0,0,0,362,7,0.2857,6.38299975,2.564949357,-1.25281297
2,4,856.70,1,3,4,227.8,1725.00,4,1,0,0,0,3183,9,1,6.753087799,1.386294361,0
3,6,239.10,0,8,1,20.93,1284.00,24,1,0,0,0,2597,8,0.9149,5.476881874,3.17805383,-0.088940509
3,0,340.50,0,1,2,33.49,1321.00,13,1,0,0,0,2651,6,0.8182,5.830415126,2.564949357,-0.200648473
0,1,74.41,0,2,0,0,1922.00,53,2,781.5,0,0,775.7,5,0.4348,4.309590341,3.970291914,-0.832869124
0,1,80.00,0,2,0,0,1918.00,67,2,0,0,0,399.2,6,0.449,4.382026635,4.204692619,-0.800732391
0,4,65.48,0,3,0,0,1820.00,34,2,6884,0,0,2165,6,0.9787,4.181744753,3.526360525,-0.021530119
0,0,52.69,0,0,1,24.52,1791.00,32,2,1942,0,0,1176,5,0.5102,3.964425684,3.465735903,-0.672952473
0,1,246.40,0,0,2,9.06,1369.00,25,2,0,0,0,478.9,5,0.5,5.506956232,3.218875825,-0.693147181
0,1,143.30,0,1,1,118.2,1368.00,31,2,0,0,0,2290,4,0.8478,4.964940335,3.433987204,-0.16511052
0,3,308.60,0,11,1,23.43,1471.00,21,2,1893,0,0,2208,4,0.9565,5.73204594,3.044522438,-0.04447449
0,4,98.00,0,0,1,18.24,1356.00,23,2,0,0,0,1809,3,0.7391,4.584967479,3.135494216,-0.302322049
0,4,879.30,1,6,3,52.44,1906.00,8,2,215.6,0,0,2201,7,0.8333,6.779126136,2.079441542,-0.182361558
0,0,247.50,0,1,3,11.55,1962.00,11,2,0,0,0,1400,3,0.5106,5.511410582,2.397895273,-0.672168774
0,2,413.30,0,8,4,25.01,1897.00,4,2,0.02,8.414,0,4140,6,0.8542,6.024173722,1.386294361,-0.157589921
0,6,498.90,0,5,4,44.4,1363.00,6,2,411.8,14.39,0,1871,3,0.9184,6.212405675,1.791759469,-0.085122253
0,9,735.30,0,7,7,45.27,1462.00,4,2,0,0,0,3368,3,1,6.600278579,1.386294361,0
0,4,458.70,1,2,5,66.6,2009.00,4,2,3921,0,0,1506,6,0.6087,6.128396402,1.386294361,-0.496429743
0,3,583.50,2,1,7,41.59,1859.00,2,2,1284,0,0,946.6,5,0.6667,6.369044452,0.693147181,-0.405415109
0,5,530.30,2,7,7,69.44,1920.00,1,2,2012,0,0,3443,14,0.9565,6.273442884,0,-0.04447449
0,6,1237.00,5,7,14,252.3,1419.00,1,2,992.5,0,0,2408,5,0.9556,7.120444372,0,-0.045415864
1,5,94.34,0,9,1,5.17,1754.00,29,2,3568,0,0,1807,10,0.7826,4.546905278,3.36729583,-0.245133569
1,1,108.70,1,1,1,23.81,1429.00,34,2,0,0,0,985.8,3,0.5625,4.688591794,3.526360525,-0.575364145
1,2,177.90,0,7,2,16.38,1417.00,16,2,0,0,0,1162,4,0.7778,5.181221595,2.772588722,-0.251285857
1,4,482.60,1,2,4,42.25,1854.00,5,2,371.4,0,0,4082,5,0.9362,6.179188153,1.609437912,-0.06592615
1,7,639.70,1,2,3,58.98,1989.00,11,2,2490,0,0,3027,8,0.7917,6.460999316,2.397895273,-0.233572747
1,5,901.20,2,6,8,187.9,1331.00,2,2,0,0,0,1836,5,0.8958,6.803727209,0.693147181,-0.110038105
2,5,1378.00,3,1,9,219.8,1790.00,1,2,6656,4.57,0,3024,5,1,7.228388452,0,0
3,6,1068.00,2,13,4,240.1,1901.00,4,3,1740,0,0,3278,6,0.9787,6.97354302,1.386294361,-0.021530119
1,7,642.50,1,6,6,37.84,2026.00,2,5,2362,0,0,2341,8,1,6.465366817,0.693147181,0
0,0,100.00,0,0,0,0,1847.00,80,0,0,0,1,305.9,1,0.1702,4.605170186,4.382026635,-1.770781063
0,0,74.37,0,0,0,0,1296.00,60,0,0.01,10.48,1,2077,2,0.5625,4.309052635,4.094344562,-0.575364145
0,0,87.84,0,0,0,0,1853.00,54,0,0,0,1,516.3,6,0.4318,4.475516978,3.988984047,-0.839792761
0,0,104.80,0,0,1,45.81,1403.00,34,0,0,0,1,526.8,2,0.3878,4.652053772,3.526360525,-0.947265536
0,1,159.00,0,1,2,5.967,1806.00,21,0,0,0,1,835.6,3,0.3542,5.068904202,3.044522438,-1.037893554
0,0,100.00,1,0,1,11.39,1422.00,29,0,0,0,1,452.6,1,0.4091,4.605170186,3.36729583,-0.893795654
0,0,159.00,1,0,1,1.459,1891.00,42,0,0,0,1,283.5,1,0.1458,5.068904202,3.737669618,-1.925519459
0,0,275.00,1,1,2,13.05,1423.00,19,0,0,0,1,89.35,1,0.2128,5.616771098,2.944438979,-1.547402522
0,7,342.70,1,5,2,45.86,1375.00,12,0,3673,0,1,1638,5,0.9792,5.836855429,2.48490665,-0.021019367
0,0,275.00,0,0,2,5.408,1259.00,23,0,0,0,1,166.6,1,0.1489,5.616771098,3.135494216,-1.904480339
0,2,178.70,0,0,3,84.2,1965.00,10,0,740.3,0,1,993.3,6,0.4375,5.185708422,2.302585093,-0.826678573
0,0,133.30,1,0,2,22.39,1906.00,24,0,0,0,1,227.8,1,0.1702,4.892602227,3.17805383,-1.770781063
1,0,50.98,0,0,0,0,1875.00,55,0,2700,0,1,894.1,4,0.3095,3.931433399,4.007333185,-1.172797187
4,1,844.50,1,3,6,33.78,887.00,6,0,0,0,1,165.5,22,0.6,6.738744736,1.791759469,-0.510825624
1,2,179.70,0,0,2,75.21,1866.00,16,1,1197,0,1,1583,5,0.6818,5.191288794,2.772588722,-0.383018919
0,3,519.20,1,4,7,73.79,1446.00,2,2,0,0,1,2707,7,0.8542,6.252289165,0.693147181,-0.157589921
0,5,938.10,0,6,8,116.8,1921.00,2,2,0,0,1,3173,5,0.9375,6.843856553,0.693147181,-0.064538521
0,1,482.70,0,0,2,4.23,1869.00,15,0,0,0,2,862,5,0.6512,6.179395343,2.708050201,-0.428938464
1,1,646.30,4,3,6,169.6,1875.00,1,0,0,0,2,2203,10,0.6957,6.471263792,0,-0.362836746
0,5,614.70,1,9,4,99.72,1774.00,4,0,1044,22.82,0,4104,7,0.8636,6.421134344,1.386294361,-0.14664558
0,1,153.40,0,0,2,319.2,1868.00,10,0,7702,81.91,0,2940,3,0.8696,5.033048889,2.302585093,-0.139721943
2,8,821.00,3,3,8,117.7,1892.00,1,1,4216,0,0,2601,11,1,6.710523109,0,0
4,6,491.60,0,1,3,135.2,1914.00,5,1,1209,0,0,2885,6,0.8421,6.197665378,1.609437912,-0.171856507
1,0,611.10,1,2,7,157.5,1891.00,1,0,0,0,1,1290,6,0.9574,6.415260612,0,-0.043534002
1,0,401.20,2,0,3,32.72,1971.00,12,0,3620,31.78,1,910.2,6,0.4565,5.994460056,2.48490665,-0.784166579
0,0,100.00,0,0,1,4.839,1864.00,32,0,172.2,0,0,287.7,0,0.2083,4.605170186,3.465735903,-1.568775931
0,0,12.96,0,0,0,0,1855.00,73,0,0,0,0,4.43,0,0.0256,2.561867691,4.290459441,-3.665162927
0,0,17.28,0,0,0,0,1963.00,81,0,0,0,0,0.8,0,0.0244,2.849549763,4.394449155,-3.713172147
0,0,66.78,0,0,0,0,1860.00,92,0,0,0,0,48.89,0,0.0213,4.201403635,4.521788577,-3.849048206
0,0,11.88,0,0,0,0,1854.00,77,0,0,0,0,22.03,0,0.0208,2.474856314,4.343805422,-3.872802292
0,0,54.61,0,0,0,0,1516.00,71,0,0,0,0,34.37,1,0.0698,4.000217016,4.262679877,-2.662121269
0,0,34.87,0,0,0,0,1897.00,78,0,0,0,0,306.1,1,0.1522,3.551626861,4.356708827,-1.882559834
0,0,92.25,0,0,0,0,1820.00,83,0,0,0,0,67.65,1,0.0851,4.524502283,4.418840608,-2.463928243
0,0,21.25,0,0,0,0,1794.00,81,0,0,0,0,129.9,1,0.1064,3.056356895,4.394449155,-2.240549702
0,0,53.66,0,0,0,0,1855.00,81,0,0,0,0,222.1,1,0.1915,3.982667845,4.394449155,-1.65286747
